vehicle_id,date,mileage_km,cumulative_mileage_km,engine_hours,load_percentage,route_severity_score,route_severity_label,fault_count,fault_severity_score,operating_stress_index,days_since_last_service,last_service_mileage_km,service_type_last,breakdown_occurred,breakdown_type,data_quality_flag,scenario_tag,vehicle_type,mileage_score,engine_hour_score,load_score,route_severity_score_n,fault_score,service_wear_score,missing_service_history,mileage_score_raw,engine_hour_score_raw,load_score_raw,route_severity_score_n_raw,fault_score_raw,service_wear_score_raw,dcss,risk_level,dcss_delta,top_factors,weight_config,recommended_interval_days,recommended_maintenance_date,recommendation_urgency,recommendation_reason,recommended_by
VH-025,2024-09-12,51.06,13766.09,11.19,60.72,2.75,Low,0,0.0,5.39,6.0,13461.06,EMERGENCY,0,,,NORMAL,BULLDOZER,16.3933,52.0857,71.1157,49.8429,9.5057,17.619,False,17.020000000000003,55.95,60.72,27.500000000000004,0.0,20.0,37.3766,NORMAL,-2.5753,"[{""factor"": ""load_score"", ""sub_score"": 71.12, ""contribution"": 14.2231}, {""factor"": ""route_severity_score"", ""sub_score"": 49.84, ""contribution"": 9.9686}, {""factor"": ""engine_hour_score"", ""sub_score"": 52.09, ""contribution"": 7.8129}]",Default,30,2024-10-12,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-09-13,41.82,13807.91,11.6,72.03,5.21,Medium,1,6.04,4.46,7.0,13461.06,EMERGENCY,0,,,NORMAL,BULLDOZER,16.5171,52.4643,73.1729,53.1286,15.2543,13.3333,False,13.94,57.99999999999999,72.03,52.1,40.24,23.333333333333332,40.0246,NORMAL,2.648,"[{""factor"": ""load_score"", ""sub_score"": 73.17, ""contribution"": 14.6346}, {""factor"": ""route_severity_score"", ""sub_score"": 53.13, ""contribution"": 10.6257}, {""factor"": ""engine_hour_score"", ""sub_score"": 52.46, ""contribution"": 7.8696}]",Default,30,2024-10-13,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-09-14,49.29,13857.2,10.88,60.5,2.18,Low,3,4.49,3.67,8.0,13461.06,EMERGENCY,0,,,NORMAL,BULLDOZER,16.7681,50.8429,68.8486,49.9143,20.8171,16.6667,False,16.43,54.400000000000006,60.5,21.800000000000004,38.94,26.666666666666668,40.1343,NORMAL,0.1097,"[{""factor"": ""load_score"", ""sub_score"": 68.85, ""contribution"": 13.7697}, {""factor"": ""route_severity_score"", ""sub_score"": 49.91, ""contribution"": 9.9829}, {""factor"": ""engine_hour_score"", ""sub_score"": 50.84, ""contribution"": 7.6264}]",Default,30,2024-10-14,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-09-15,59.2,13916.4,12.17,81.14,0.0,Low,0,0.0,5.68,9.0,13461.06,EMERGENCY,0,,,NORMAL,BULLDOZER,17.269,51.6929,71.1571,42.6286,15.4714,20.0,False,19.733333333333334,60.85,81.14,0.0,0.0,30.0,37.8794,NORMAL,-2.2549,"[{""factor"": ""load_score"", ""sub_score"": 71.16, ""contribution"": 14.2314}, {""factor"": ""route_severity_score"", ""sub_score"": 42.63, ""contribution"": 8.5257}, {""factor"": ""engine_hour_score"", ""sub_score"": 51.69, ""contribution"": 7.7539}]",Default,30,2024-10-15,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-09-16,33.48,13949.88,9.02,50.08,3.03,Low,0,0.0,4.51,10.0,13461.06,EMERGENCY,0,,,NORMAL,BULLDOZER,17.1605,53.4429,68.4514,41.1286,11.3114,23.3333,False,11.159999999999998,45.099999999999994,50.08,30.3,0.0,33.33333333333333,36.2086,NORMAL,-1.6708,"[{""factor"": ""load_score"", ""sub_score"": 68.45, ""contribution"": 13.6903}, {""factor"": ""route_severity_score"", ""sub_score"": 41.13, ""contribution"": 8.2257}, {""factor"": ""engine_hour_score"", ""sub_score"": 53.44, ""contribution"": 8.0164}]",Default,30,2024-10-16,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-09-17,53.41,14003.28,12.33,80.9,1.46,Low,0,0.0,5.73,11.0,13461.06,EMERGENCY,0,,,NORMAL,BULLDOZER,17.6614,54.95,70.1486,34.2714,11.3114,26.6667,False,17.80333333333333,61.650000000000006,80.9,14.6,0.0,36.666666666666664,35.6194,NORMAL,-0.5892,"[{""factor"": ""load_score"", ""sub_score"": 70.15, ""contribution"": 14.0297}, {""factor"": ""engine_hour_score"", ""sub_score"": 54.95, ""contribution"": 8.2425}, {""factor"": ""route_severity_score"", ""sub_score"": 34.27, ""contribution"": 6.8543}]",Default,30,2024-10-17,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-09-18,21.13,14024.41,9.4,50.2,7.44,High,0,0.0,4.57,12.0,13461.06,EMERGENCY,0,,,NORMAL,BULLDOZER,14.7329,54.7071,65.0814,31.5286,11.3114,30.0,False,7.043333333333333,47.0,50.2,74.4,0.0,40.0,33.8948,NORMAL,-1.7246,"[{""factor"": ""load_score"", ""sub_score"": 65.08, ""contribution"": 13.0163}, {""factor"": ""engine_hour_score"", ""sub_score"": 54.71, ""contribution"": 8.2061}, {""factor"": ""route_severity_score"", ""sub_score"": 31.53, ""contribution"": 6.3057}]",Default,30,2024-10-18,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-09-19,39.48,14063.89,8.13,80.24,4.99,Medium,2,6.77,4.95,13.0,13461.06,EMERGENCY,0,,,NORMAL,BULLDOZER,14.1814,52.5214,67.87,34.7286,18.2571,33.3333,False,13.16,40.650000000000006,80.24,49.9,48.61999999999999,43.333333333333336,36.9599,NORMAL,3.0651,"[{""factor"": ""load_score"", ""sub_score"": 67.87, ""contribution"": 13.574}, {""factor"": ""engine_hour_score"", ""sub_score"": 52.52, ""contribution"": 7.8782}, {""factor"": ""route_severity_score"", ""sub_score"": 34.73, ""contribution"": 6.9457}]",Default,30,2024-10-19,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-09-20,34.89,14098.79,12.23,60.36,4.0,Medium,0,0.0,3.75,14.0,13461.06,EMERGENCY,0,,,NORMAL,BULLDOZER,13.8514,52.9714,66.2029,33.0,12.5086,36.6667,False,11.63,61.150000000000006,60.36,40.0,0.0,46.666666666666664,34.7573,NORMAL,-2.2026,"[{""factor"": ""load_score"", ""sub_score"": 66.2, ""contribution"": 13.2406}, {""factor"": ""engine_hour_score"", ""sub_score"": 52.97, ""contribution"": 7.9457}, {""factor"": ""route_severity_score"", ""sub_score"": 33.0, ""contribution"": 6.6}]",Default,30,2024-10-20,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-09-21,43.21,14142.0,11.82,77.52,4.5,Medium,1,3.92,5.78,15.0,13461.06,EMERGENCY,1,ENGINE,MISSING_ENGINE_HOURS,NORMAL,BULLDOZER,13.5619,53.6429,68.6343,36.3143,10.8771,40.0,False,14.403333333333334,59.099999999999994,77.52,45.0,27.519999999999996,50.0,35.6555,NORMAL,0.8982,"[{""factor"": ""load_score"", ""sub_score"": 68.63, ""contribution"": 13.7269}, {""factor"": ""engine_hour_score"", ""sub_score"": 53.64, ""contribution"": 8.0464}, {""factor"": ""route_severity_score"", ""sub_score"": 36.31, ""contribution"": 7.2629}]",Default,30,2024-10-21,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-09-22,57.32,14199.32,8.58,34.91,6.16,Medium,0,0.0,5.7,16.0,13461.06,EMERGENCY,0,,,NORMAL,BULLDOZER,13.4724,51.0786,62.03,45.1143,10.8771,43.3333,False,19.106666666666666,42.9,34.91,61.6,0.0,53.333333333333336,35.8677,NORMAL,0.2122,"[{""factor"": ""load_score"", ""sub_score"": 62.03, ""contribution"": 12.406}, {""factor"": ""route_severity_score"", ""sub_score"": 45.11, ""contribution"": 9.0229}, {""factor"": ""engine_hour_score"", ""sub_score"": 51.08, ""contribution"": 7.6618}]",Default,30,2024-10-22,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-09-23,60.81,14260.13,11.8,91.3,5.69,Medium,2,7.97,6.33,17.0,13461.06,EMERGENCY,0,,,NORMAL,BULLDOZER,14.7738,53.0643,67.9186,48.9143,18.8514,46.6667,False,20.270000000000003,59.00000000000001,91.3,56.900000000000006,55.82,56.666666666666664,40.7924,NORMAL,4.9247,"[{""factor"": ""load_score"", ""sub_score"": 67.92, ""contribution"": 13.5837}, {""factor"": ""route_severity_score"", ""sub_score"": 48.91, ""contribution"": 9.7829}, {""factor"": ""engine_hour_score"", ""sub_score"": 53.06, ""contribution"": 7.9596}]",Default,30,2024-10-23,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-09-24,47.28,14307.4,11.7,73.31,6.7,High,3,5.37,3.31,18.0,13461.06,EMERGENCY,0,,,NORMAL,BULLDOZER,14.4819,52.6143,66.8343,56.4,25.1686,50.0,False,15.76,58.5,73.31,67.0,44.220000000000006,60.0,44.0378,NORMAL,3.2454,"[{""factor"": ""load_score"", ""sub_score"": 66.83, ""contribution"": 13.3669}, {""factor"": ""route_severity_score"", ""sub_score"": 56.4, ""contribution"": 11.28}, {""factor"": ""engine_hour_score"", ""sub_score"": 52.61, ""contribution"": 7.8921}]",Default,30,2024-10-24,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-09-25,52.7,14360.1,13.53,53.7,1.48,Low,0,0.0,2.31,19.0,13461.06,EMERGENCY,0,,,NORMAL,BULLDOZER,15.9852,55.5643,67.3343,47.8857,25.1686,53.3333,False,17.566666666666666,67.65,53.7,14.799999999999999,0.0,63.33333333333333,43.1944,NORMAL,-0.8434,"[{""factor"": ""load_score"", ""sub_score"": 67.33, ""contribution"": 13.4669}, {""factor"": ""route_severity_score"", ""sub_score"": 47.89, ""contribution"": 9.5771}, {""factor"": ""engine_hour_score"", ""sub_score"": 55.56, ""contribution"": 8.3346}]",Default,30,2024-10-25,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-09-26,44.17,14404.27,11.68,74.87,3.65,Medium,1,2.62,3.88,20.0,13461.06,EMERGENCY,0,,,NORMAL,BULLDOZER,16.2086,58.1,66.5671,45.9714,21.04,56.6667,False,14.723333333333333,58.4,74.87,36.5,19.72,66.66666666666666,41.9889,NORMAL,-1.2055,"[{""factor"": ""load_score"", ""sub_score"": 66.57, ""contribution"": 13.3134}, {""factor"": ""route_severity_score"", ""sub_score"": 45.97, ""contribution"": 9.1943}, {""factor"": ""engine_hour_score"", ""sub_score"": 58.1, ""contribution"": 8.715}]",Default,30,2024-10-26,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-09-27,46.73,14451.01,10.07,63.35,4.32,Medium,0,0.0,7.57,21.0,13461.06,EMERGENCY,0,,,NORMAL,BULLDOZER,16.7724,56.5571,66.9943,46.4286,21.04,60.0,False,15.576666666666666,50.35000000000001,63.35,43.2,0.0,70.0,42.1574,NORMAL,0.1685,"[{""factor"": ""load_score"", ""sub_score"": 66.99, ""contribution"": 13.3989}, {""factor"": ""route_severity_score"", ""sub_score"": 46.43, ""contribution"": 9.2857}, {""factor"": ""engine_hour_score"", ""sub_score"": 56.56, ""contribution"": 8.4836}]",Default,30,2024-10-27,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-09-28,44.18,14495.18,13.71,75.32,6.21,Medium,1,2.66,6.11,22.0,13461.06,EMERGENCY,0,,,NORMAL,BULLDOZER,16.8186,57.9071,66.68,48.8714,19.96,63.3333,False,14.726666666666667,68.55,75.32,62.1,19.96,73.33333333333333,42.6329,NORMAL,0.4755,"[{""factor"": ""load_score"", ""sub_score"": 66.68, ""contribution"": 13.336}, {""factor"": ""route_severity_score"", ""sub_score"": 48.87, ""contribution"": 9.7743}, {""factor"": ""engine_hour_score"", ""sub_score"": 57.91, ""contribution"": 8.6861}]",Default,30,2024-10-28,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-09-29,43.52,14538.71,12.69,63.13,3.58,Medium,1,6.25,6.06,23.0,13461.06,EMERGENCY,0,,,NORMAL,BULLDOZER,16.1614,60.8429,70.7114,45.1857,25.8886,66.6667,False,14.506666666666668,63.449999999999996,63.13,35.8,41.5,76.66666666666667,45.0219,NORMAL,2.389,"[{""factor"": ""load_score"", ""sub_score"": 70.71, ""contribution"": 14.1423}, {""factor"": ""engine_hour_score"", ""sub_score"": 60.84, ""contribution"": 9.1264}, {""factor"": ""route_severity_score"", ""sub_score"": 45.19, ""contribution"": 9.0371}]",Default,30,2024-10-29,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-09-30,52.13,14590.84,11.82,76.59,7.02,High,2,5.96,4.77,24.0,13461.06,EMERGENCY,0,,MISSING_ENGINE_HOURS,NORMAL,BULLDOZER,15.7481,60.8571,68.61,47.0857,24.1657,70.0,False,17.37666666666667,59.099999999999994,76.59,70.19999999999999,43.760000000000005,80.0,44.5922,NORMAL,-0.4297,"[{""factor"": ""load_score"", ""sub_score"": 68.61, ""contribution"": 13.722}, {""factor"": ""route_severity_score"", ""sub_score"": 47.09, ""contribution"": 9.4171}, {""factor"": ""engine_hour_score"", ""sub_score"": 60.86, ""contribution"": 9.1286}]",Default,30,2024-10-30,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-10-01,43.81,14634.66,9.08,65.36,1.8,Low,1,5.83,4.78,25.0,13461.06,EMERGENCY,0,,,NORMAL,BULLDOZER,15.5829,58.9857,67.4743,40.0857,23.4171,73.3333,False,14.603333333333335,45.4,65.36,18.0,38.98,83.33333333333334,42.6099,NORMAL,-1.9823,"[{""factor"": ""load_score"", ""sub_score"": 67.47, ""contribution"": 13.4949}, {""factor"": ""engine_hour_score"", ""sub_score"": 58.99, ""contribution"": 8.8479}, {""factor"": ""route_severity_score"", ""sub_score"": 40.09, ""contribution"": 8.0171}]",Default,30,2024-10-31,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-10-02,49.55,14684.2,12.58,74.59,3.7,Medium,1,2.07,7.98,26.0,13461.06,EMERGENCY,0,,,NORMAL,BULLDOZER,15.4329,58.3071,70.4586,43.2571,25.7629,76.6667,False,16.516666666666666,62.9,74.59,37.0,16.419999999999998,86.66666666666667,44.5947,NORMAL,1.9848,"[{""factor"": ""load_score"", ""sub_score"": 70.46, ""contribution"": 14.0917}, {""factor"": ""engine_hour_score"", ""sub_score"": 58.31, ""contribution"": 8.7461}, {""factor"": ""route_severity_score"", ""sub_score"": 43.26, ""contribution"": 8.6514}]",Default,30,2024-11-01,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-10-03,48.16,14732.37,11.13,68.23,2.95,Low,0,0.0,7.46,27.0,13461.06,EMERGENCY,0,,,NORMAL,BULLDOZER,15.6229,57.9143,69.51,42.2571,22.9457,80.0,False,16.053333333333335,55.65,68.23,29.500000000000004,0.0,90.0,43.4866,NORMAL,-1.1081,"[{""factor"": ""load_score"", ""sub_score"": 69.51, ""contribution"": 13.902}, {""factor"": ""engine_hour_score"", ""sub_score"": 57.91, ""contribution"": 8.6871}, {""factor"": ""route_severity_score"", ""sub_score"": 42.26, ""contribution"": 8.4514}]",Default,30,2024-11-02,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-10-04,44.4,14776.77,13.49,84.23,4.65,Medium,1,4.52,6.75,28.0,13461.06,EMERGENCY,0,,,NORMAL,BULLDOZER,15.5119,60.3571,72.4929,42.7286,27.3914,83.3333,False,14.799999999999999,67.45,84.23,46.5,31.119999999999997,93.33333333333333,46.0331,NORMAL,2.5465,"[{""factor"": ""load_score"", ""sub_score"": 72.49, ""contribution"": 14.4986}, {""factor"": ""engine_hour_score"", ""sub_score"": 60.36, ""contribution"": 9.0536}, {""factor"": ""route_severity_score"", ""sub_score"": 42.73, ""contribution"": 8.5457}]",Default,30,2024-11-03,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-10-05,52.35,14829.11,10.08,52.74,4.05,Medium,1,2.32,5.73,29.0,13461.06,EMERGENCY,0,,,NORMAL,BULLDOZER,15.901,57.7643,69.2671,39.6429,27.1,86.6667,False,17.450000000000003,50.4,52.74,40.5,17.919999999999998,96.66666666666667,44.5001,NORMAL,-1.533,"[{""factor"": ""load_score"", ""sub_score"": 69.27, ""contribution"": 13.8534}, {""factor"": ""engine_hour_score"", ""sub_score"": 57.76, ""contribution"": 8.6646}, {""factor"": ""fault_score"", ""sub_score"": 27.1, ""contribution"": 8.13}]",Default,30,2024-11-04,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-10-06,25.0,14854.11,9.04,70.93,3.67,Medium,0,0.0,4.16,30.0,14854.11,MINOR,0,,,NORMAL,BULLDOZER,15.019,55.1571,70.3814,39.7714,21.1714,90.0,False,8.333333333333332,45.199999999999996,70.93,36.7,0.0,100.0,42.6574,NORMAL,-1.8427,"[{""factor"": ""load_score"", ""sub_score"": 70.38, ""contribution"": 14.0763}, {""factor"": ""engine_hour_score"", ""sub_score"": 55.16, ""contribution"": 8.2736}, {""factor"": ""route_severity_score"", ""sub_score"": 39.77, ""contribution"": 7.9543}]",Default,30,2024-11-05,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-10-07,62.85,14916.96,7.66,69.02,6.01,Medium,0,0.0,4.97,1.0,14854.11,MINOR,0,,MISSING_LOAD,NORMAL,BULLDOZER,15.5295,52.1857,69.3,38.3286,14.92,79.0476,False,20.95,38.3,69.02,60.099999999999994,0.0,3.3333333333333335,39.3349,NORMAL,-3.3225,"[{""factor"": ""load_score"", ""sub_score"": 69.3, ""contribution"": 13.86}, {""factor"": ""engine_hour_score"", ""sub_score"": 52.19, ""contribution"": 7.8279}, {""factor"": ""route_severity_score"", ""sub_score"": 38.33, ""contribution"": 7.6657}]",Default,30,2024-11-06,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-10-08,62.79,14979.75,9.34,43.6,4.69,Medium,0,0.0,6.21,2.0,14854.11,MINOR,0,,,NORMAL,BULLDOZER,16.4333,52.3714,66.1914,42.4571,9.3514,68.0952,False,20.93,46.699999999999996,43.6,46.900000000000006,0.0,6.666666666666667,37.4389,NORMAL,-1.896,"[{""factor"": ""load_score"", ""sub_score"": 66.19, ""contribution"": 13.2383}, {""factor"": ""route_severity_score"", ""sub_score"": 42.46, ""contribution"": 8.4914}, {""factor"": ""engine_hour_score"", ""sub_score"": 52.37, ""contribution"": 7.8557}]",Default,30,2024-11-07,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-10-09,48.63,15028.37,13.95,82.32,5.0,Medium,0,0.0,5.47,3.0,14854.11,MINOR,0,,,NORMAL,BULLDOZER,16.3895,53.35,67.2957,44.3143,7.0057,57.1429,False,16.21,69.75,82.32,50.0,0.0,10.0,36.9223,NORMAL,-0.5166,"[{""factor"": ""load_score"", ""sub_score"": 67.3, ""contribution"": 13.4591}, {""factor"": ""route_severity_score"", ""sub_score"": 44.31, ""contribution"": 8.8629}, {""factor"": ""engine_hour_score"", ""sub_score"": 53.35, ""contribution"": 8.0025}]",Default,30,2024-11-08,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-10-10,47.52,15075.89,9.1,47.08,3.9,Medium,2,3.97,6.02,4.0,14854.11,MINOR,0,,,NORMAL,BULLDOZER,16.359,51.9,64.2743,45.6714,11.5514,46.1905,False,15.840000000000002,45.49999999999999,47.08,39.0,31.820000000000004,13.333333333333334,37.185,NORMAL,0.2627,"[{""factor"": ""load_score"", ""sub_score"": 64.27, ""contribution"": 12.8549}, {""factor"": ""route_severity_score"", ""sub_score"": 45.67, ""contribution"": 9.1343}, {""factor"": ""engine_hour_score"", ""sub_score"": 51.9, ""contribution"": 7.785}]",Default,30,2024-11-09,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-10-11,31.87,15107.76,12.77,95.04,4.98,Medium,1,3.96,6.03,5.0,14854.11,MINOR,0,,,NORMAL,BULLDOZER,15.7624,51.3857,65.8186,46.1429,11.0714,35.2381,False,10.623333333333333,63.849999999999994,95.04,49.800000000000004,27.759999999999998,16.666666666666664,36.7597,NORMAL,-0.4253,"[{""factor"": ""load_score"", ""sub_score"": 65.82, ""contribution"": 13.1637}, {""factor"": ""route_severity_score"", ""sub_score"": 46.14, ""contribution"": 9.2286}, {""factor"": ""engine_hour_score"", ""sub_score"": 51.39, ""contribution"": 7.7079}]",Default,30,2024-11-10,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-10-12,39.12,15146.88,9.8,44.97,3.49,Medium,0,0.0,2.9,6.0,14854.11,MINOR,0,,,NORMAL,BULLDOZER,15.1324,51.1857,64.7086,45.3429,8.5114,24.2857,False,13.04,49.00000000000001,44.97,34.900000000000006,0.0,20.0,34.9691,NORMAL,-1.7906,"[{""factor"": ""load_score"", ""sub_score"": 64.71, ""contribution"": 12.9417}, {""factor"": ""route_severity_score"", ""sub_score"": 45.34, ""contribution"": 9.0686}, {""factor"": ""engine_hour_score"", ""sub_score"": 51.19, ""contribution"": 7.6779}]",Default,30,2024-11-11,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-10-13,42.59,15189.47,12.49,47.22,1.96,Low,0,0.0,4.1,7.0,14854.11,MINOR,0,,,NORMAL,BULLDOZER,15.97,53.65,61.3214,42.9,8.5114,13.3333,False,14.196666666666669,62.45,47.22,19.6,0.0,23.333333333333332,33.7089,NORMAL,-1.2602,"[{""factor"": ""load_score"", ""sub_score"": 61.32, ""contribution"": 12.2643}, {""factor"": ""route_severity_score"", ""sub_score"": 42.9, ""contribution"": 8.58}, {""factor"": ""engine_hour_score"", ""sub_score"": 53.65, ""contribution"": 8.0475}]",Default,30,2024-11-12,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-10-14,43.63,15233.1,11.88,80.01,1.37,Low,0,0.0,2.01,8.0,14854.11,MINOR,0,,,NORMAL,BULLDOZER,15.0548,56.6643,62.8914,36.2714,8.5114,16.6667,False,14.543333333333333,59.400000000000006,80.01,13.700000000000001,0.0,26.666666666666668,33.2244,NORMAL,-0.4845,"[{""factor"": ""load_score"", ""sub_score"": 62.89, ""contribution"": 12.5783}, {""factor"": ""engine_hour_score"", ""sub_score"": 56.66, ""contribution"": 8.4996}, {""factor"": ""route_severity_score"", ""sub_score"": 36.27, ""contribution"": 7.2543}]",Default,30,2024-11-13,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-10-15,42.12,15275.22,11.99,82.33,2.37,Low,2,5.25,6.52,9.0,14854.11,MINOR,0,,,NORMAL,BULLDOZER,14.0705,58.5571,68.4243,32.9571,14.1543,20.0,False,14.04,59.95,82.33,23.700000000000003,39.5,30.0,35.7132,NORMAL,2.4888,"[{""factor"": ""load_score"", ""sub_score"": 68.42, ""contribution"": 13.6849}, {""factor"": ""engine_hour_score"", ""sub_score"": 58.56, ""contribution"": 8.7836}, {""factor"": ""route_severity_score"", ""sub_score"": 32.96, ""contribution"": 6.5914}]",Default,30,2024-11-14,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-10-16,38.89,15314.11,13.1,69.02,6.18,Medium,1,5.5,4.52,10.0,14854.11,MINOR,0,,MISSING_LOAD,NORMAL,BULLDOZER,13.6067,57.95,66.5243,34.6429,19.44,23.3333,False,12.963333333333333,65.5,69.02,61.8,37.0,33.33333333333333,37.2853,NORMAL,1.5721,"[{""factor"": ""load_score"", ""sub_score"": 66.52, ""contribution"": 13.3049}, {""factor"": ""engine_hour_score"", ""sub_score"": 57.95, ""contribution"": 8.6925}, {""factor"": ""route_severity_score"", ""sub_score"": 34.64, ""contribution"": 6.9286}]",Default,30,2024-11-15,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-10-17,37.21,15351.32,10.04,48.06,2.82,Low,0,0.0,3.35,11.0,14854.11,MINOR,0,,,NORMAL,BULLDOZER,13.1157,58.6214,66.6643,33.1,14.8943,26.6667,False,12.403333333333334,50.2,48.06,28.199999999999996,0.0,36.666666666666664,35.8593,NORMAL,-1.426,"[{""factor"": ""load_score"", ""sub_score"": 66.66, ""contribution"": 13.3329}, {""factor"": ""engine_hour_score"", ""sub_score"": 58.62, ""contribution"": 8.7932}, {""factor"": ""route_severity_score"", ""sub_score"": 33.1, ""contribution"": 6.62}]",Default,30,2024-11-16,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-10-18,30.24,15381.56,8.67,53.51,3.39,Medium,0,0.0,3.4,12.0,14854.11,MINOR,0,,,NORMAL,BULLDOZER,13.0381,55.6929,60.7314,30.8286,10.9286,30.0,False,10.08,43.35,53.51,33.900000000000006,0.0,40.0,32.7483,NORMAL,-3.111,"[{""factor"": ""load_score"", ""sub_score"": 60.73, ""contribution"": 12.1463}, {""factor"": ""engine_hour_score"", ""sub_score"": 55.69, ""contribution"": 8.3539}, {""factor"": ""route_severity_score"", ""sub_score"": 30.83, ""contribution"": 6.1657}]",Default,30,2024-11-17,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-10-19,51.02,15432.58,12.52,64.93,4.72,Medium,1,2.09,5.92,13.0,14854.11,MINOR,0,,,NORMAL,BULLDOZER,13.6048,57.6357,63.5829,32.5857,13.2914,33.3333,False,17.006666666666668,62.6,64.93,47.199999999999996,16.54,43.333333333333336,34.8936,NORMAL,2.1453,"[{""factor"": ""load_score"", ""sub_score"": 63.58, ""contribution"": 12.7166}, {""factor"": ""engine_hour_score"", ""sub_score"": 57.64, ""contribution"": 8.6454}, {""factor"": ""route_severity_score"", ""sub_score"": 32.59, ""contribution"": 6.5171}]",Default,30,2024-11-18,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
VH-025,2024-10-20,52.16,15484.74,10.59,59.71,5.97,Medium,1,6.31,5.55,14.0,14854.11,MINOR,0,,,NORMAL,BULLDOZER,14.0605,56.2786,65.3671,38.3143,19.2714,36.6667,False,17.386666666666663,52.949999999999996,59.71,59.699999999999996,41.86,46.666666666666664,38.1989,NORMAL,3.3053,"[{""factor"": ""load_score"", ""sub_score"": 65.37, ""contribution"": 13.0734}, {""factor"": ""engine_hour_score"", ""sub_score"": 56.28, ""contribution"": 8.4418}, {""factor"": ""route_severity_score"", ""sub_score"": 38.31, ""contribution"": 7.6629}]",Default,30,2024-11-19,ROUTINE,"NORMAL risk: DCSS in [25, 50). Standard 30-day maintenance interval.",prototype
